head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
大对象,causes,Minor GC,对象与字符串相关实体,垃圾回收核心概念实体,0.6760,"如果将大对象分配到新生代,可能会很快导致新生代空间不足,从而频繁触发 Minor GC",因果关系,全文,JVM.txt,1,343,causes,,0.7346,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.735, conf=0.676, support=1, cues=因果,导致,触发"
大对象,causes,gc,对象与字符串相关实体,领域实体,0.7420,"原因是代码中可能存在大对象分配,或者发生了内存泄露,导致在多次GC之后,还是无法找到一块足够大的内存容纳当前对象",因果关系,全文,JVM.txt,1,210,causes,,0.7594,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.759, conf=0.742, support=1, cues=因果,导致"
大对象,causes,新生代,对象与字符串相关实体,堆结构实体,0.7660,"如果将大对象分配到新生代,可能会很快导致新生代空间不足,从而频繁触发 Minor GC",因果关系,全文,JVM.txt,1,155,causes,,0.7904,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.790, conf=0.766, support=1, cues=因果,导致,触发"
大对象,is_a,数组,对象与字符串相关实体,对象与字符串相关实体,0.7520,"大对象是指需要大量连续内存空间的对象,如大数组",上下位关系,全文,JVM.txt,1,184,is_a,,0.7555,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.755, conf=0.752, support=1, cues=上下位"
大对象区,implemented_by,Humongous Objects,堆结构实体,堆结构实体,0.6700,"大对象区(Large Object Space / Humongous Objects):在某些JVM实现中(如G1垃圾收集器),为大对象分配了专门的区域,称为大对象区或Humongous Objects区域",实现关系,全文,JVM.txt,1,352,implemented_by,,0.7187,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.719, conf=0.670, support=1, cues=实现关系,实现"
字面量,has_part,运行时常量池,对象与字符串相关实体,内存区域实体,0.7180,"运行时常量池:是方法区的一部分,用于存放编译期生成的各种字面量和符号引用,具有动态性,运行时也可将新的常量放入池中",部分整体关系,全文,JVM.txt,1,256,part_of,,0.7189,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.719, conf=0.718, support=1, cues=部分整体,一部分,!用于"
对象头,has_part,初始化零值,对象与字符串相关实体,类加载过程实体,0.8040,"进行必要设置,比如对象头:初始化零值完成之后,虚拟机要对对象进行必要的设置,例如这个对象是哪个类的实例、如何才能找到类的元数据信息、对象的哈希码、对象的 GC 分代年龄等信息",枚举结构关系,使用ThreadLocal,JVM.txt,1,74 | 400,has_part | is_a,is_a,0.7837,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构；is_a: score=0.523, conf=0.630, support=1, cues=!包含,!包括"
对象头,is_a,初始化,对象与字符串相关实体,类加载过程实体,0.7880,"初始化零值:内存分配完成后,虚拟机需要将分配到的内存空间都初始化为零值(不包括对象头),这一步操作保证了对象的实例字段在 Java 代码中可以不赋初始值就直接使用,程序能访问到这些字段的数据类型所对应的零值",上位包含关系,使用ThreadLocal,JVM.txt,1,105,is_a,,0.6214,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.621, conf=0.788, support=1, cues=!包含,!包括"
对象池,has_part,弱引用可,场景与问题实体,引用类型实体,0.7680,"对象池:在对象池中,弱引用可以用来管理那些暂时不使用的对象",枚举结构关系,全文,JVM.txt,1,146,has_part,,0.7338,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.734, conf=0.768, support=1, cues=枚举结构,!用来"
对象池,used_for,使用,场景与问题实体,类加载过程实体,0.7640,"对象池:在对象池中,弱引用可以用来管理那些暂时不使用的对象",用途关系,全文,JVM.txt,1,161 | 324,used_for | has_part,has_part,0.7690,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.769, conf=0.764, support=1, cues=用途,用来；has_part: score=0.682, conf=0.684, support=1, cues=枚举结构,!用来"
局部变量,used_for,数组,栈与栈帧相关实体,对象与字符串相关实体,0.6740,"在JVM内存模型中,栈(Stack)主要用于管理线程的局部变量和方法调用的上下文,而堆(Heap)则是用于存储所有类的实例和数组",用途关系,全文,JVM.txt,1,306 | 345,is_a | used_for,is_a,0.7132,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.713, conf=0.674, support=1, cues=用途,用于；is_a: score=0.692, conf=0.694, support=1, cues=上下位,!用于"
常量,has_part,符号引用,方法区与元数据相关实体,方法区与元数据相关实体,0.7360,"常量池:存储类和接口中的常量,包括字面值常量、符号引用,以及运行时常量池",整体部分关系,全文,JVM.txt,1,221,has_part,,0.7577,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.758, conf=0.736, support=1, cues=整体部分,包括"
常量,has_part,运行时常量池,方法区与元数据相关实体,内存区域实体,0.7140,"常量池:存储类和接口中的常量,包括字面值常量、符号引用,以及运行时常量池",整体部分关系,全文,JVM.txt,1,266,has_part,,0.7440,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.744, conf=0.714, support=1, cues=整体部分,包括"
常量,is_a,String,方法区与元数据相关实体,对象与字符串相关实体,0.6880,"所以,如果abc这个字符串常量不存在,则创建两个对象,分别是abc这个字符串常量,以及new String这个实例对象",上下位关系,全文,JVM.txt,1,315,is_a,,0.7158,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.716, conf=0.688, support=1, cues=上下位"
常量,is_a,常量池,方法区与元数据相关实体,方法区与元数据相关实体,0.7080,"常量池:存储类和接口中的常量,包括字面值常量、符号引用,以及运行时常量池",上位包含关系,全文,JVM.txt,1,284,is_a,,0.5718,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.572, conf=0.708, support=1, cues=!包含,!包括"
常量池,has_part,常量,方法区与元数据相关实体,方法区与元数据相关实体,0.7360,"常量池:存储类和接口中的常量,包括字面值常量、符号引用,以及运行时常量池",枚举结构关系,全文,JVM.txt,1,222,has_part,,0.7577,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.758, conf=0.736, support=1, cues=枚举结构,包括"
常量池,has_part,符号引用,方法区与元数据相关实体,方法区与元数据相关实体,0.6700,"常量池:存储类和接口中的常量,包括字面值常量、符号引用,以及运行时常量池",枚举结构关系,全文,JVM.txt,1,353,has_part,,0.7167,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.717, conf=0.670, support=1, cues=枚举结构,包括"
常量池,has_part,运行时常量池,方法区与元数据相关实体,内存区域实体,0.6480,"常量池:存储类和接口中的常量,包括字面值常量、符号引用,以及运行时常量池",整体部分关系,全文,JVM.txt,1,392,has_part,,0.7031,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.703, conf=0.648, support=1, cues=整体部分,包括"
常量池,is_a,加载,方法区与元数据相关实体,类加载过程实体,0.6940,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",上下位关系,使用ThreadLocal,JVM.txt,1,307,is_a,,0.7195,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.720, conf=0.694, support=1, cues=上下位"
常量池,is_a,解析,方法区与元数据相关实体,类加载过程实体,0.6800,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",上下位关系,使用ThreadLocal,JVM.txt,1,334,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
常量池缓存,used_for,使用,方法区与元数据相关实体,类加载过程实体,0.7160,"常量池缓存:用于提升类加载的效率,将常用的常量缓存起来方便使用",用途关系,全文,JVM.txt,1,263 | 359,used_for | has_part,has_part,0.7393,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.739, conf=0.716, support=1, cues=用途,用于；has_part: score=0.671, conf=0.666, support=1, cues=枚举结构,!用于"
常量池缓存,used_for,常量,方法区与元数据相关实体,方法区与元数据相关实体,0.7440,"常量池缓存:用于提升类加载的效率,将常用的常量缓存起来方便使用",用途关系,全文,JVM.txt,1,202 | 308,used_for | has_part,has_part,0.7566,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.757, conf=0.744, support=1, cues=用途,用于；has_part: score=0.688, conf=0.694, support=1, cues=枚举结构,!用于"
常量池缓存,used_for,类加载,方法区与元数据相关实体,领域实体,0.8300,"常量池缓存:用于提升类加载的效率,将常用的常量缓存起来方便使用",用途关系,全文,JVM.txt,1,40 | 121,used_for | has_part,has_part,0.8099,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.810, conf=0.830, support=1, cues=用途,用于；has_part: score=0.741, conf=0.780, support=1, cues=枚举结构,!用于"
并发标记,is_a,GC Roots,垃圾回收算法实体,垃圾回收核心概念实体,0.8500,"并发标记阶段:并发标记阶段是指从GC Roots开始对堆中对象进行可达性分析,找出存活对象",上下位关系,使用ThreadLocal,JVM.txt,1,20 | 219,is_a | has_part,has_part,0.8162,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.816, conf=0.850, support=1, cues=上下位；has_part: score=0.743, conf=0.738, support=1, cues=枚举结构"
并发标记,is_a,STW,垃圾回收算法实体,垃圾回收核心概念实体,0.8020,"并发标记耗时相对长很多,但因为不是STW,所以我们不太关心该阶段耗时的长短",上下位关系,使用ThreadLocal,JVM.txt,1,78,is_a,,0.7865,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.786, conf=0.802, support=1, cues=上下位"
并发标记,is_a,可达性分析,垃圾回收算法实体,垃圾回收核心概念实体,0.7480,"并发标记阶段:并发标记阶段是指从GC Roots开始对堆中对象进行可达性分析,找出存活对象",上下位关系,使用ThreadLocal,JVM.txt,1,195,is_a,,0.7530,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.753, conf=0.748, support=1, cues=上下位"
并发标记,is_a,存活对象,垃圾回收算法实体,垃圾回收核心概念实体,0.7000,"并发标记阶段:并发标记阶段是指从GC Roots开始对堆中对象进行可达性分析,找出存活对象",上下位关系,使用ThreadLocal,JVM.txt,1,296,is_a,,0.7232,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.723, conf=0.700, support=1, cues=上下位"
幻影引用,is_a,PhantomReference,引用类型实体,引用类型实体,0.7820,"虚引用也被称作幻影引用,是最弱的引用关系,可以用PhantomReference来描述,他必须和ReferenceQueue一起使用,同样的当发生GC的时候,虚引用也会被回收",上下位关系,全文,JVM.txt,1,118,is_a,,0.7741,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.774, conf=0.782, support=1, cues=上下位"
引用计数法,implemented_by,垃圾回收,垃圾回收核心概念实体,领域实体,0.8540,"在Java中,判断对象是否为垃圾(即不再被使用,可以被垃圾回收器回收)主要依据两种主流的垃圾回收算法来实现:引用计数法和可达性分析算法",实现关系,使用ThreadLocal,JVM.txt,1,18,implemented_by,,0.8328,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.833, conf=0.854, support=1, cues=实现关系,实现"
弱引用,is_a,WeakReference,引用类型实体,引用类型实体,0.7580,"在Java中,弱引用是通过Java.lang.ref.WeakReference类实现的",上下位关系,全文,JVM.txt,1,173,is_a,,0.7592,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.759, conf=0.758, support=1, cues=上下位"
弱引用,is_a,垃圾回收,引用类型实体,领域实体,0.7720,"Java中的弱引用是一种引用类型,它不会阻止一个对象被垃圾回收",上下位关系,全文,JVM.txt,1,135,is_a,,0.7840,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.784, conf=0.772, support=1, cues=上下位,是一种"
弱引用,is_a,对象引用,引用类型实体,栈与栈帧相关实体,0.7900,"弱引用的一个主要用途是创建非强制性的对象引用,这些引用可以在内存压力大时被垃圾回收器清理,从而避免内存泄露",上下位关系,全文,JVM.txt,1,98,is_a,,0.7790,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.779, conf=0.790, support=1, cues=上下位"
弱引用,used_for,ThreadLocal,引用类型实体,代码与容器实体,0.6600,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,375,used_for,,0.7206,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.721, conf=0.660, support=1, cues=用途,用来,用作"
弱引用,used_for,gc,引用类型实体,领域实体,0.6600,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,376,used_for,,0.7206,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.721, conf=0.660, support=1, cues=用途,用来,用作"
弱引用可,used_for,使用,引用类型实体,类加载过程实体,0.8000,"对象池:在对象池中,弱引用可以用来管理那些暂时不使用的对象",用途关系,全文,JVM.txt,1,81,used_for,,0.7913,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.791, conf=0.800, support=1, cues=用途,用来"
扩展类加载器,is_a,启动类加载器,领域实体,领域实体,0.7520,"扩展类加载器由启动类加载器加载,并且父加载器就是启动类加载器",上下位关系,使用ThreadLocal,JVM.txt,1,185,is_a,,0.7555,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.755, conf=0.752, support=1, cues=上下位"
批量处理任务,causes,堆溢出,场景与问题实体,内存区域实体,0.6500,"举个例子:曾遇到过一个批量处理任务,代码中把所有处理结果都存到了一个静态 List 里,导致对象越积越多,最终堆溢出",因果关系,全文,JVM.txt,1,388,causes,,0.7023,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.702, conf=0.650, support=1, cues=因果,导致"
指令地址,is_a,程序计数器,线程与私有性相关实体,内存区域实体,0.7600,"每个线程都有自己的程序计数器,因为它们各自执行的代码的指令地址是不一样的呀,所以每个线程都应该有自己的程序计数器",上下位关系,全文,JVM.txt,1,168,is_a,,0.7604,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.760, conf=0.760, support=1, cues=上下位"
指令地址,is_a,线程,线程与私有性相关实体,线程与私有性相关实体,0.7940,"每个线程都有自己的程序计数器,因为它们各自执行的代码的指令地址是不一样的呀,所以每个线程都应该有自己的程序计数器",上下位关系,全文,JVM.txt,1,85,is_a,,0.7815,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.782, conf=0.794, support=1, cues=上下位"
指针,is_a,直接引用,栈与栈帧相关实体,方法区与元数据相关实体,0.7480,"直接引用可以是直接指向目标的指针、相对偏移量或是一个能间接定位到目标的句柄,直接引用是和虚拟机实现的内存布局相关的",上下位关系,使用ThreadLocal,JVM.txt,1,196,is_a,,0.7691,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.769, conf=0.748, support=1, cues=上下位,是一个"
新生代,causes,Minor GC,堆结构实体,垃圾回收核心概念实体,0.7120,"如果将大对象分配到新生代,可能会很快导致新生代空间不足,从而频繁触发 Minor GC",因果关系,全文,JVM.txt,1,274,causes,,0.7569,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.757, conf=0.712, support=1, cues=因果,导致,触发"
新生代,causes,大对象,堆结构实体,对象与字符串相关实体,0.6880,"大对象通常需要连续的内存空间,如果在新生代中频繁分配和回收大对象,容易产生内存碎片,导致后续分配大对象时可能因为内存不连续而失败",因果关系,全文,JVM.txt,1,316,causes,,0.7259,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.726, conf=0.688, support=1, cues=因果,导致"
新生代,is_a,CMS,堆结构实体,垃圾回收器实体,0.8320,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,37,is_a,,0.8051,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.805, conf=0.832, support=1, cues=上下位"
新生代,is_a,G1,堆结构实体,垃圾回收器实体,0.7360,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,223,is_a,,0.7456,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.746, conf=0.736, support=1, cues=上下位"
新生代,is_a,Java 堆,堆结构实体,内存区域实体,0.8120,"此外,G1收集器不同于之前的收集器的一个重要特点是:G1回收的范围是整个Java堆(包括新生代,老年代),而前六种收集器回收的范围仅限于新生代或老年代",上位包含关系,使用ThreadLocal,JVM.txt,1,57,is_a,,0.6363,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.636, conf=0.812, support=1, cues=!包含,!包括"
新生代,is_a,Serial,堆结构实体,垃圾回收器实体,0.8200,"ParNew收集器 (复制算法): 新生代收并行集器,实际上是Serial收集器的多线程版本,在多核CPU环境下有着比Serial更好的表现",上下位关系,使用ThreadLocal,JVM.txt,1,46,is_a,,0.7976,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.798, conf=0.820, support=1, cues=上下位"
新生代,is_a,垃圾回收,堆结构实体,领域实体,0.7780,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,128,is_a,,0.7716,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.772, conf=0.778, support=1, cues=上下位"
新生代,is_a,线程,堆结构实体,线程与私有性相关实体,0.7900,"Serial收集器(复制算法): 新生代单线程收集器,标记和清理都是单线程,优点是简单高效",上下位关系,使用ThreadLocal,JVM.txt,1,99,is_a,,0.7790,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.779, conf=0.790, support=1, cues=上下位"
方法区,is_a,GC Roots,内存区域实体,垃圾回收核心概念实体,0.6680,GC Roots对象包括:虚拟机栈(栈帧中的本地变量表)中引用的对象、方法区中类静态属性引用的对象、本地方法栈中JNI(Java Native Interface)引用的对象、活跃线程的引用等,上位包含关系,使用ThreadLocal,JVM.txt,1,356,is_a,,0.5470,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.547, conf=0.668, support=1, cues=!包含,!包括"
方法区,used_for,加载,内存区域实体,类加载过程实体,0.6680,《深入理解Java虚拟机》书中对方法区(Method Area)存储内容描述如下:它用于存储已被虚拟机加载的类型信息、常量、静态变量、即时编译器编译后的代码缓存等,用途关系,全文,JVM.txt,1,357,used_for,,0.7095,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.709, conf=0.668, support=1, cues=用途,用于"
方法区,used_for,即时编译器编译后的代码缓存,内存区域实体,方法区与元数据相关实体,0.6600,《深入理解Java虚拟机》书中对方法区(Method Area)存储内容描述如下:它用于存储已被虚拟机加载的类型信息、常量、静态变量、即时编译器编译后的代码缓存等,用途关系,全文,JVM.txt,1,377,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
方法区,used_for,字面量,内存区域实体,对象与字符串相关实体,0.7580,"运行时常量池:是方法区的一部分,用于存放编译期生成的各种字面量和符号引用,具有动态性,运行时也可将新的常量放入池中",用途关系,全文,JVM.txt,1,174,used_for,,0.7653,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.765, conf=0.758, support=1, cues=用途,用于"
方法区,used_for,常量,内存区域实体,方法区与元数据相关实体,0.8060,方法区(Method Area): 方法区是用于存储类信息、常量、静态变量等数据的区域,用途关系,使用ThreadLocal,JVM.txt,1,43 | 72,is_a | used_for,is_a,0.7951,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.795, conf=0.806, support=1, cues=用途,用于；is_a: score=0.774, conf=0.826, support=1, cues=上下位,!用于"
方法区,used_for,符号引用,内存区域实体,方法区与元数据相关实体,0.7340,"运行时常量池:是方法区的一部分,用于存放编译期生成的各种字面量和符号引用,具有动态性,运行时也可将新的常量放入池中",用途关系,全文,JVM.txt,1,225,used_for,,0.7504,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.750, conf=0.734, support=1, cues=用途,用于"
方法区,used_for,类信息,内存区域实体,方法区与元数据相关实体,0.8300,方法区(Method Area): 方法区是用于存储类信息、常量、静态变量等数据的区域,用途关系,使用ThreadLocal,JVM.txt,1,21 | 41 | 348,is_a | used_for | has_part,is_a | has_part,0.8099,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.810, conf=0.830, support=1, cues=用途,用于；is_a: score=0.789, conf=0.850, support=1, cues=上下位,!用于；has_part: score=0.674, conf=0.672, support=1, cues=枚举结构,!用于"
方法区,used_for,类型信息,内存区域实体,方法区与元数据相关实体,0.6600,《深入理解Java虚拟机》书中对方法区(Method Area)存储内容描述如下:它用于存储已被虚拟机加载的类型信息、常量、静态变量、即时编译器编译后的代码缓存等,用途关系,全文,JVM.txt,1,378,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
方法区,used_for,静态变量,内存区域实体,方法区与元数据相关实体,0.7880,方法区(Method Area): 方法区是用于存储类信息、常量、静态变量等数据的区域,用途关系,使用ThreadLocal,JVM.txt,1,66 | 106,is_a | used_for,is_a,0.7839,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.784, conf=0.788, support=1, cues=用途,用于；is_a: score=0.763, conf=0.808, support=1, cues=上下位,!用于"
方法调用,used_for,数组,栈与栈帧相关实体,对象与字符串相关实体,0.7040,"在JVM内存模型中,栈(Stack)主要用于管理线程的局部变量和方法调用的上下文,而堆(Heap)则是用于存储所有类的实例和数组",用途关系,全文,JVM.txt,1,241 | 288,is_a | used_for,is_a,0.7318,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.732, conf=0.704, support=1, cues=用途,用于；is_a: score=0.711, conf=0.724, support=1, cues=上下位,!用于"
本地方法栈,has_part,Java 虚拟机栈,内存区域实体,领域实体,0.7920,"本地方法栈:与 Java 虚拟机栈类似,主要为虚拟机使用到的 Native 方法服务,在 HotSpot 虚拟机中和 Java 虚拟机栈合二为一",枚举结构关系,全文,JVM.txt,1,92,has_part,,0.7763,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构"
本地方法栈,has_part,使用,内存区域实体,类加载过程实体,0.6840,"本地方法栈:与 Java 虚拟机栈类似,主要为虚拟机使用到的 Native 方法服务,在 HotSpot 虚拟机中和 Java 虚拟机栈合二为一",枚举结构关系,全文,JVM.txt,1,325,has_part,,0.7093,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.709, conf=0.684, support=1, cues=枚举结构"
本地方法栈,is_a,GC Roots,内存区域实体,垃圾回收核心概念实体,0.6300,GC Roots对象包括:虚拟机栈(栈帧中的本地变量表)中引用的对象、方法区中类静态属性引用的对象、本地方法栈中JNI(Java Native Interface)引用的对象、活跃线程的引用等,上位包含关系,使用ThreadLocal,JVM.txt,1,401,is_a,,0.5234,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.523, conf=0.630, support=1, cues=!包含,!包括"
本地方法栈,is_a,JVM,内存区域实体,领域实体,0.6740,"根据 JDK 8 规范,JVM 运行时内存共分为虚拟机栈、堆、元空间、程序计数器、本地方法栈五个部分",上位包含关系,全文,JVM.txt,1,346,is_a,,0.5783,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.578, conf=0.674, support=1, cues=!包含"
标记-整理算法,has_part,G1,垃圾回收算法实体,垃圾回收器实体,0.7260,"G1(Garbage First)收集器 (标记-整理算法): Java堆并行收集器,G1收集器是JDK1.7提供的一个新收集器,G1收集器基于“标记-整理”算法实现,也就是说不会产生内存碎片",枚举结构关系,使用ThreadLocal,JVM.txt,1,238 | 335,has_part | is_a,is_a,0.7078,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"has_part: score=0.708, conf=0.726, support=1, cues=枚举结构,!基于；is_a: score=0.683, conf=0.680, support=1, cues=上下位,!基于"
标记-整理算法,has_part,Java 堆,垃圾回收算法实体,内存区域实体,0.7920,"G1(Garbage First)收集器 (标记-整理算法): Java堆并行收集器,G1收集器是JDK1.7提供的一个新收集器,G1收集器基于“标记-整理”算法实现,也就是说不会产生内存碎片",枚举结构关系,使用ThreadLocal,JVM.txt,1,93,has_part,,0.7487,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.749, conf=0.792, support=1, cues=枚举结构,!基于"
标记-整理算法,has_part,Parallel Scavenge,垃圾回收算法实体,垃圾回收器实体,0.7020,"Parallel Old收集器 (标记-整理算法): 老年代并行收集器,吞吐量优先,Parallel Scavenge收集器的老年代版本",枚举结构关系,使用ThreadLocal,JVM.txt,1,292,has_part,,0.7205,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.720, conf=0.702, support=1, cues=枚举结构"
标记-整理算法,has_part,Serial,垃圾回收算法实体,垃圾回收器实体,0.7320,"Serial Old收集器 (标记-整理算法): 老年代单线程收集器,Serial收集器的老年代版本",枚举结构关系,使用ThreadLocal,JVM.txt,1,230,has_part,,0.7391,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.739, conf=0.732, support=1, cues=枚举结构"
标记-整理算法,has_part,gc,垃圾回收算法实体,领域实体,0.7680,"标记-整理算法:复制算法在 GC 之后存活对象较少的情况下效率比较高,但如果存活对象比较多时,会执行较多的复制操作,效率就会下降",枚举结构关系,使用ThreadLocal,JVM.txt,1,147,has_part,,0.7614,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.761, conf=0.768, support=1, cues=枚举结构"
标记-整理算法,has_part,复制算法,垃圾回收算法实体,垃圾回收算法实体,0.7840,"标记-整理算法:复制算法在 GC 之后存活对象较少的情况下效率比较高,但如果存活对象比较多时,会执行较多的复制操作,效率就会下降",枚举结构关系,使用ThreadLocal,JVM.txt,1,114,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
标记-整理算法,has_part,存活对象,垃圾回收算法实体,垃圾回收核心概念实体,0.7380,"标记-整理算法:复制算法在 GC 之后存活对象较少的情况下效率比较高,但如果存活对象比较多时,会执行较多的复制操作,效率就会下降",枚举结构关系,使用ThreadLocal,JVM.txt,1,220,has_part,,0.7428,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.743, conf=0.738, support=1, cues=枚举结构"
标记-整理算法,has_part,线程,垃圾回收算法实体,线程与私有性相关实体,0.7680,"Serial Old收集器 (标记-整理算法): 老年代单线程收集器,Serial收集器的老年代版本",枚举结构关系,使用ThreadLocal,JVM.txt,1,148,has_part,,0.7614,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.761, conf=0.768, support=1, cues=枚举结构"
